0.0014065,-0.010989,0.0085366,-0.0097466,-0.0029922,-0.0019646,0.0010204,-0.023474,0.052567,0.021411,0.01826,-0.011136,-0.012507,-0.066874,-0.0077042,-0.089655,-0.010455,0.0079727,-0.0027248,0.013363,0.0073529,0.005,0.016949,0.032825,-0.0074405,0.0042599,-0.012048,0.017447,0.011207,0.1024
-0.008427,0.011111,0.0072551,-0.007874,0,0.047244,0.042813,-0.0048077,-0.022067,-0.0092478,0.029536,-0.027027,-0.0028785,0.018333,0.02795,0.05303,-0.017961,-0.0090395,-0.046448,0.010989,-0.0033179,0.0049751,-0.011905,-0.039728,-0.04048,-0.0063627,-0.03252,-0.0090253,-0.036658,-0.085356
0.03966,0.065934,-0.0096038,-0.0013228,-0.002401,0.033835,0.0048876,-0.014493,-0.0029691,-0.0049782,0.018443,0.0092593,0.077367,-0.0065466,0.040785,0.043165,-0.012372,-0.04561,0.048711,0.027174,0.0066578,0.069307,0,-0.020095,0.0015625,0.0053362,0.010504,-0.017304,0.050442,0.046661
-0.040872,0,0.035152,0.002649,-0.0060168,-0.047273,0.01751,-0.029412,-0.027993,-0.021263,0,-0.0022936,0.045016,-0.057661,-0.036284,-0.027586,0.0043573,-0.0227,0.0095628,-0.024339,-0.032407,-0.087963,-0.043373,0.0048251,-0.0078003,-0.043524,-0.016632,0.014829,-0.017692,-0.076923
0.0042614,-0.047423,-0.015222,0.021136,-0.0054479,-0.085878,-0.028681,0.015152,-0.076593,0.0095847,-0.012072,0.0022989,-0.045641,-0.073427,-0.010542,-0.049645,0.027657,-0.01956,-0.08525,-0.018438,-0.015721,-0.035533,-0.015113,0.015606,-0.0078616,-0.064373,0.0021142,0.017352,0.009434,0
-0.043847,0.010823,0.027348,-0.007762,-0.046257,0,-0.027559,0,0.012608,-0.021519,-0.010183,0.0045872,0.051048,0.062264,-0.030441,0.14925,0.053826,0.013716,0.022189,0.025414,0.01875,0,0.043478,-0.022459,-0.014263,0.0059312,-0.016878,0.005386,-0.016143,-0.03125
0.054734,0.017131,0,0.029987,0,-0.018789,-0.030364,0.054726,0.034731,0.0097025,0.0041152,0.027397,-0.017382,0.01421,0.056515,0.058442,0.0065098,0.04305,0.070912,0.02694,0.030675,0,0.068627,0.039903,0.075563,-0.0082547,0.025751,0,0.0094991,0.049853
-0.047686,0.010526,0.0069444,-0.013924,-0.028079,-0.006383,0.022965,0,0.045598,-0.036515,-0.0020492,-0.0088889,-0.040583,-0.045534,0.022288,-0.01227,-0.0074627,0.033019,0.010811,-0.024134,0.025132,-0.042105,0.027523,0.038372,0.017937,0.053508,-0.029289,0.051786,0.028229,-0.066108
-0.022091,0.025,0.041379,0.02439,0.013132,0.072805,0.023469,0.04717,-0.061175,0.019947,0.014374,-0.0067265,0.0032538,0.038532,0.0072674,0.012422,0.02807,-0.0079909,-0.069519,0.010753,-0.014839,0.043956,-0.0066964,0.033595,-0.069016,0.046275,0.025862,0.018676,0,0.061815
-0.016566,-0.020325,0.0022075,-0.012531,-0.012962,-0.061876,-0.0089731,0.009009,0.0032258,-0.019557,0.0080972,-0.006772,-0.057838,0.014134,0.005772,-0.01227,-0.074598,-0.021864,-0.04454,-0.080851,-0.019646,-0.015789,-0.031461,-0.017335,-0.011041,-0.01726,0.039916,-0.0025,0.0016639,-0.024413
0.042879,-0.03527,0.027533,0.019036,-0.015102,0.055319,0.025151,0.040179,0.021222,0.065824,0.0060241,-0.0068182,0.064257,0.047038,0.053085,0.031056,0.027924,0.084706,0.018045,0.047454,0.056112,0.026738,0.046404,0.011025,0.019139,0.0032931,0.062626,0.0050125,0.011628,0.025024
-0.045521,-0.03871,-0.0085745,0.003736,0.025333,-0.046371,0.0068695,0.021459,0.024559,0.016843,0.007984,-0.0091533,-0.10243,-0.033278,0.019074,-0.012048,-0.062019,0.0032538,-0.029542,-0.043094,0.0018975,-0.020833,0.042129,-0.0010905,0.0031299,-0.0098468,-0.0076046,0.010806,0.020525,-0.030986
-0.035385,-0.017897,0.016216,-0.012407,-0.018856,-0.054968,0.04386,-0.042017,0.01721,-0.029448,0.014851,-0.0046189,-0.01982,-0.14974,0.01738,0,-0.0016393,-0.020541,0.0045662,0.0092379,0,-0.0053191,-0.0085106,0.0076419,0.0078003,-0.033149,-0.02682,0.0057566,0.015286,0.031977
0,-0.0045558,-0.021277,0.021985,-0.0059642,-0.044743,-0.010271,-0.004386,0.0090634,-0.01201,0.019512,0.011601,-0.01348,-0.066802,0.0052562,-0.02439,-0.025725,0.03532,-0.0045455,0.011442,-0.0044192,-0.010695,0.036481,0.03792,-0.037152,0.0057143,0,0.022895,0.012678,-0.05446
-0.049442,-0.022883,-0.0086957,-0.027658,-0.042,0.01171,-0.013208,-0.017621,-0.017365,-0.022393,-0.026794,-0.025229,-0.052795,-0.013015,0.0026144,0.0125,0.017416,0.0031983,-0.025875,0,-0.036145,0.048649,-0.039337,-0.014614,-0.0048232,-0.013636,-0.003937,-0.0071942,-0.021127,0
0.04698,0.028103,0.033991,0.017067,-0.0027836,0.025463,0.011472,-0.013453,0.017672,0,-0.021632,0.0070588,0.030164,0.013187,0.019557,0.080247,-0.0082827,0.044633,0,0.0056561,-0.027632,0.041237,-0.0021552,-0.0042373,-0.006462,-0.020737,0.021739,0.0072464,0.0047962,0.020854
0.0096154,0,-0.021209,-0.001243,-0.0069784,-0.0022573,0,-0.0045455,0.017365,-0.047775,0.01005,0.0046729,-0.032463,0.010846,0.016624,0.028571,0.016147,-0.017294,-0.060938,0.0056243,-0.0054127,0.024752,-0.015119,-0.02234,-0.004878,0.050588,-0.019342,-0.0095923,0.015115,0.057393
0.0047619,0.036446,0.0065005,0.018668,-0.070977,0.061086,0.029301,0.0091324,0.017069,0.034364,0.01791,0.060465,0.015132,0.038627,0.020126,0.016667,-0.051507,-0.0072464,0.0083195,0.020134,-0.012925,0.014493,0.024123,0.0054407,0.013072,-0.0044793,-0.076923,-0.0056497,0.0023511,-0.01012
-0.031596,-0.024176,0.069968,-0.004887,0.029501,-0.0085288,-0.012856,0.049774,-0.086227,-0.03588,-0.0078201,-0.013158,-0.062865,-0.02686,0.0098644,-0.0054645,-0.01502,-0.072993,0.011551,-0.010965,-0.076499,-0.014286,-0.072805,0,-0.03871,-0.007874,-0.044872,-0.0048701,-0.0062549,-0.010223
-0.027732,-0.022523,0.033199,-0.004911,0.01396,-0.045161,0.0018605,0.012931,-0.045598,-0.007581,-0.0039409,-0.028889,-0.03527,-0.080679,-0.037851,-0.038462,-0.045161,-0.035996,0.029364,-0.0055432,-0.017164,0,-0.013857,0.027056,0.02349,0.0079365,0,0.002447,-0.0047207,-0.041315
-0.0067114,-0.034562,0.0087634,-0.024059,0.010145,-0.02027,-0.017642,-0.0085106,-0.057067,-0.011111,-0.025717,-0.0091533,-0.056631,-0.027714,-0.032995,0.068571,0,0.01867,-0.030111,-0.020067,-0.04328,0.048309,-0.039813,-0.0094837,-0.04918,0.010124,-0.040268,-0.028478,0,-0.01665
0.030405,-0.023866,0.015444,0.010114,0.017217,0.055172,0.0085066,-0.017167,0.090781,0.027388,0.024365,0.016166,0.0083587,0.083135,0.066929,-0.048128,-0.098894,0.042383,0.011438,-0.012514,0.033333,0.036866,0.046341,0.034043,0.056897,0.035635,0.025641,0.032663,0.026087,0.051793
0.037705,0.017115,0.011407,0.043179,-0.0070522,0.021786,-0.00093721,0,-0.0090323,-0.010936,-0.017839,-0.0045455,0.14092,-0.013158,0.02337,0.05618,-0.023177,0.010989,0.087237,0.012673,-0.032258,0.035556,-0.016317,-0.046296,0.040783,0.0053763,-0.045455,-0.034063,0.025424,0.069129
0.017378,0.050481,0.010338,-0.0023995,-0.019886,0,-0.029081,0.0087336,0.015625,0.029717,-0.012109,0.011416,-0.081902,0.031111,0.021635,0.010638,-0.032798,0.015217,0.0074294,0.067122,0.066667,0.0042918,0.042654,0.01726,0.010972,0.036364,0.011905,0.032746,-0.0022539,0.023029
-0.0062112,-0.029748,0.0037209,0.019242,0.0036232,0.051173,-0.049275,0.008658,0.0064103,-0.0013423,-0.036772,0.0090293,0.0021583,0.032328,0.015294,0.021053,0.008658,-0.018201,0.026549,0.0053305,-0.040179,0.042735,-0.022727,-0.033934,0.032558,0.0072239,-0.0023529,-0.047154,0.021084,0.019048
-0.034375,0.042453,0.037998,-0.014159,-0.018051,-0.034483,0.02439,0.034335,0.01465,-0.023522,0.016967,0.017897,0.016511,-0.02714,0.025492,0.015464,-0.020744,0.02072,0.038793,0.0053022,0.079845,0.0040984,0.027907,0,0.033033,0.0092213,-0.025943,-0.003413,-0.022861,0.015293
0,0.033937,-0.042857,-0.026332,-0.027941,0.010504,0.019841,0.0082988,-0.014438,-0.0055058,0.025026,0.015385,-0.0042373,0.066524,-0.0067797,0.0050761,-0.040175,0.011752,-0.027663,0.040084,0.014358,0.020408,0.045249,0.070252,0.030523,0.0091371,-0.033898,0.055651,0.029434,0.01841
0.053398,0.021882,0.041045,0.021512,0.025719,0.058212,-0.013619,0.065844,-0.024841,0.034602,-0.020346,0.041126,0.040426,0.090543,0.01934,0.015152,0.096651,-0.0021119,0.052632,0.017241,-0.021939,-0.02,-0.010823,0.0051282,-0.0014104,0,0.055138,-0.016221,0.029326,0.016434
0,0.083512,0.0071685,0,-0.0073746,-0.062868,-0.0059172,0,0.0065317,0.034114,0.0083074,0.002079,0.066121,-0.03321,0.065848,0.10448,-0.035392,0.032804,-0.013514,0.002991,0.036179,0.0040816,-0.0021882,0.022449,0.0042373,-0.011066,0.021378,0.032152,0.0014245,-0.025061
0.013825,-0.0098814,0.018683,0.013237,-0.0074294,-0.0041929,0.0089286,0.003861,-0.01233,-0.025226,0.0082389,0.0041494,-0.040281,0.017176,-0.0020942,-0.013514,-0.045324,-0.015369,-0.020548,-0.014911,0.018855,-0.069106,0.019737,0.000998,-0.011252,-0.025432,0.027907,0.028754,-0.012091,-0.015755
0.012121,0.00998,0.022707,0.0065321,0.06512,0.029474,0.016716,0.015385,0.10118,0.028534,0.039837,0.051653,0.0039973,0.013133,0.038825,0.15525,-0.22231,0.041623,0.041958,0.015136,0.0027416,0.039301,-0.012903,0.042871,0.039829,0.037578,0.011312,0.062112,0.0043197,0.043808
-0.017964,0,-0.014518,-0.037758,0.074491,-0.002045,-0.010638,-0.0037879,-0.011337,-0.038065,-0.020629,-0.013752,-0.019244,0.046296,0.0070707,-0.011858,0.017442,-0.055944,0.026846,0.0019881,-0.071087,-0.042017,-0.063181,-0.015296,0.0095759,-0.0040241,0,-0.011696,0.0078853,0.044391
0.028963,0.029644,-0.041594,-0.004905,0.015697,0.02459,0.0068426,0.015209,-0.038021,0.0026828,0.002006,-0.001992,0.046685,0.053097,-0.064193,0.108,-0.035238,-0.069841,-0.0026144,-0.0049603,-0.048565,0.026316,-0.072093,0.020388,-0.04336,-0.037374,0.038031,-0.0088757,-0.052632,-0.0015456
-0.054815,-0.0095969,0.0099458,0,-0.049581,0.002,0,0.022472,0,-0.046154,-0.024024,-0.015968,0,-0.020168,0.027867,0.11913,-0.0049358,-0.0022753,0.019659,0.0079761,0.033256,0.025641,-0.030075,0.0095147,0.028329,-0.038825,-0.030172,0.017164,-0.02027,-0.017028
0.0015674,0.01938,-0.0026858,-0.013555,-0.039295,0.005988,-0.014563,0.029304,0.0094103,0.021739,-0.028718,-0.024341,0.065934,-0.0068611,-0.008342,0.022581,-0.017857,-0.021665,0.032134,-0.0049456,-0.049401,-0.029167,-0.041344,-0.03016,0.035813,-0.0043668,-0.024444,-0.016875,0,0.028346
0.051643,-0.096958,0.014363,-0.0074953,-0.057828,0.017857,0.033498,0.02847,-0.006215,-0.019218,0.033791,0.022869,0.048514,0.01209,-0.0052576,0,0.058586,-0.032634,0.033624,-0.025845,-0.024409,-0.025751,0.032345,-0.0029155,0.0066489,0.0032895,-0.0045558,0.019403,0.077395,0.022971
0.028274,0.08,0.084071,0.033354,0.029192,0.021442,0.048618,0.076125,0.0093809,0.024493,0.032686,0.018293,0.029497,-0.0068259,0.034884,-0.0347,0.02958,0.022892,-0.0024096,0.047959,-0.027441,0.026432,-0.020888,-0.012671,0.018494,0.019672,0.045767,0.031479,0.038407,0.046407
0.014472,0,0.0057143,0.084044,-0.010909,-0.030534,0.032727,-0.012862,-0.033457,0.04918,0.0098912,0.007984,0.008427,-0.041237,-0.037794,0.052288,0.033364,0.010601,0.018116,0.0019474,0.028216,-0.034335,-0.018667,-0.022705,-0.024643,0.022508,-0.067834,-0.0049681,-0.033562,-0.018598
-0.035663,-0.038986,-0.069805,-0.057303,-0.031618,-0.003937,-0.011444,-0.058632,0.01859,-0.053385,-0.0078355,-0.057426,-0.018942,0.078853,-0.030786,-0.037267,-0.034081,-0.087413,-0.062871,-0.03207,-0.058918,-0.044444,-0.054348,0.034343,-0.043883,-0.044025,-0.025822,0.0021398,-0.042523,-0.029155
-0.023669,0.010142,0.024433,0.021454,0.02202,0.0039526,0.01959,0.041522,0.024544,0.011004,0.028628,0.033613,-0.019875,0.033223,0.028478,0.070968,0.064995,0.0025543,0.048101,0.043173,0.013722,0.032558,-0.034483,0.024414,0.069541,0.028509,0.033735,0.039858,0.028127,-0.011261
-0.030303,0.040161,0.022998,0.014586,-0.0037147,0.035433,0.019214,0.019934,0.020885,0.007483,0.011516,0.012195,0.010429,-0.0016077,-0.0042599,0.0060241,0.020924,-0.0063694,-0.0157,0.019249,-0.010152,-0.009009,0.059524,0.023832,0.022107,0.056503,0.020979,-0.008898,0.033837,0
0.034375,0.090734,0.0041632,0.029327,0.0037286,0.0038023,-0.0094259,0.27687,-0.0054152,0,-0.01518,0.03012,0.016055,0.027375,0.002139,-0.01497,0,0.066667,0.058896,0.015109,0.039316,0.036364,0.030899,-0.031657,0.031807,-0.010091,0.02968,-0.047652,0.0076602,0
0,0.017699,0.0066335,0.0078212,-0.0037147,-0.011364,0.025952,-0.020408,0.0036298,0.013504,0.023121,0.0097466,0.025959,-0.020376,0.013874,-0.0091185,-0.0051238,-0.08774,-0.038239,0.013953,-0.073191,-0.017544,-0.049046,-0.010577,-0.048089,-0.014271,-0.026608,0.0072516,0.023497,0.0083523
-0.031722,0.0086957,0.00082372,-0.0055432,0.025354,0.028736,0.01855,-0.015625,-0.0060277,0.015323,0.011299,0.019305,-0.031353,-0.0224,-0.018947,-0.0030675,-0.075536,0.018445,-0.042169,-0.0045872,-0.023957,0.026786,0.0057307,0.033042,0.012953,-0.044467,0.036446,0.025918,-0.018906,-0.03012
-0.054602,-0.012069,0.030453,0.0022297,-0.013818,-0.009311,0.0099338,-0.031746,0.0060643,-0.0045932,-0.0018622,-0.0056818,-0.029529,0.01473,-0.016094,-0.033846,0.027855,-0.0064683,0.027673,0.011982,-0.031818,0.065217,0.025641,0.045155,-0.0063939,-0.0054113,-0.017582,0.025263,-0.064006,0.013975
-0.069307,0.045375,-0.0015974,0.012792,0.035398,0.011278,0.037705,0.016393,-0.073538,0.03296,0.038246,0.026667,0.056758,-0.012903,-0.071974,0.012739,-0.031617,-0.054687,-0.01224,-0.056466,-0.035681,-0.044898,-0.038889,-0.0072007,0.011583,-0.062024,0.0089485,-0.015058,-0.072059,-0.082695
0.054965,0.0083472,0.0224,0.046129,0.044872,0.031599,-0.0055292,0.048387,-0.043591,0.067645,0.015274,0.03525,0.025471,-0.001634,-0.055229,-0.025157,-0.025187,0.023416,0.028501,-0.029923,0.02629,-0.021368,0.028902,0.051677,0.0038168,0.039443,0.039911,0.0069493,-0.077655,0.015025
0.0033613,0.0082781,-0.050861,-0.024672,0.0068166,0.086486,-0.035743,-0.046154,0.023129,-0.028093,-0.069027,-0.021505,0,-0.013093,0.014925,-0.15806,-0.02488,0.012113,-0.085542,-0.058706,0.058824,-0.065502,0.070225,-0.038793,-0.11787,-0.020089,0,-0.041408,0.0042955,-0.020559
0.035176,-0.042693,0.017312,-0.016685,0,0.036484,0.058484,0.010753,0.012633,0.00492,0.026616,-0.027473,0.0091793,0.018242,0.014706,0.02682,0.017664,0.094415,0.01054,0.044397,0.027778,0.051402,0.052493,-0.0017937,0.010057,0.037585,-0.0042644,-0.020878,0,0.0058774
-0.032362,-0.0051458,0.02269,0.02682,0.026405,-0.0208,0.01323,-0.026596,-0.015758,-0.002448,-0.017593,0.039548,-0.016586,0.060261,0.050725,0.070896,0.011572,-0.0085055,-0.016949,0.017206,0.0034874,0.017778,0.017456,-0.03504,-0.019915,0,0.042827,0.019118,-0.01882,-0.049249
0.033445,-0.012069,-0.024564,-0.010661,0.029024,0.02451,-0.0061444,-0.0054645,0.028686,-0.001227,-0.005655,-0.01087,-0.018498,-0.010753,-0.036782,-0.041812,-0.015253,0.004902,-0.026525,-0.0069652,0.0060817,-0.017467,0.012255,0.014898,-0.055152,0.0021954,0.0061602,0,0.038361,0.016681
0.027508,0.026178,-0.0064988,0.026401,0.0032051,-0.0063796,-0.01391,0.041209,0.028534,0.007371,0.016114,-0.010989,0.0060976,0.065217,0.084726,0.061818,0.010649,0.043902,-0.0027248,0.033066,0.020725,0.08,0.021792,-0.006422,0.0092166,0.019715,0.046939,0.016595,0.0041982,0.091537
-0.0015748,0.018707,0.02453,-0.019948,-0.0095847,0.036918,0.040752,0.0026385,0.01198,0.017073,0.011194,0.0074074,0.015978,-0.0029155,-0.0033003,0.068493,0.090038,-0.011682,0.050546,-0.0096993,0.0025381,0.0041152,0.007109,0.021237,0.024353,-0.021482,-0.015595,0.019163,0.018395,0.022943
0.028391,-0.0050083,-0.019952,0.031066,-0.01871,0.05418,0.021837,-0.05,-0.011838,-0.0023981,-0.001845,0.014706,0.034165,0.023392,-0.082781,0.048077,-0.0096661,-0.039007,-0.074122,-0.0029383,-0.035443,0.0040984,-0.030588,0,-0.037147,-0.020856,-0.0019802,0.027159,-0.044335,0.0030936
-0.039877,0.026846,0.022801,-0.063377,0,0.029369,-0.018423,0.041551,0.025851,-0.021635,0.0018484,-0.0072464,-0.024122,0.025714,0.018051,-0.015291,-0.0044366,0.04674,0.094101,0.0019646,0.064742,-0.0081633,0.038835,0.016275,0.035494,0.0022422,0,0.0067797,0.015464,-0.016962
0.014377,0.0081699,0.008758,-0.0055463,-0.0098619,-0.025678,-0.0015015,-0.0026596,-0.015366,-0.031327,0,0.025547,0.059108,-0.068245,-0.023641,-0.0062112,-0.053476,-0.052879,0.033376,-0.0068627,-0.051767,-0.041152,-0.03271,-0.02847,0.043219,0.02349,0.035714,0.018182,-0.07022,-0.017255
0.0094488,0.055105,0.0039463,-0.0033463,-0.019256,-0.0058565,-0.0097744,0.152,0.048689,-0.032974,0.0092251,0.0017794,0.035008,0.025411,0.026634,-0.015625,0.02354,-0.029777,0.043478,0.012833,-0.030329,0.021459,-0.014493,0.0027473,0.02,0.030601,-0.0019157,0.028439,0.065514,-0.014366
0.029641,0,-0.016509,-0.011752,-0.033175,-0.023564,-0.037206,-0.048611,-0.031548,-0.041311,-0.031993,-0.008881,-0.0058824,-0.094752,-0.028302,-0.047619,-0.069917,-0.038363,-0.032143,-0.020468,-0.045576,-0.05042,-0.090686,0.040183,-0.0098039,0.0021209,-0.053743,-0.012219,-0.052092,-0.046154
0.0060606,0.024578,0.051958,0,0.027311,0.039216,0.0047319,0.046229,0.044253,0.054036,0.012276,0.035842,0.06213,0.038647,0.067961,0.023333,0.015826,0.025266,-0.01845,-0.0049751,0.0074906,-0.035398,0.037736,0.0061457,0.016973,0.0095238,0.068966,-0.0045573,0.03964,-0.065365
-0.001506,0.0029985,0.0083587,0.030578,0.012952,0.023222,0,0.018605,0.020012,0,-0.010261,0.012111,0.042711,-0.037209,-0.042045,-0.045603,-0.099318,-0.022049,0.0062657,0.002,-0.036245,-0.027523,-0.023377,0.019197,-0.026426,-0.01782,-0.034156,0.0045782,-0.023397,-0.02089
0.027149,0.067265,0,-0.0054945,0.016824,0.012766,0.035322,0.0022831,-0.024812,-0.0025957,0.039585,-0.008547,-0.03829,-0.0016103,0,0.020478,0.063784,-0.043767,0.012453,0.023952,-0.033751,-0.061321,0.034574,0.0025685,0.012857,-0.012807,0.021611,0.030599,-0.029281,0.092764
0.020558,-0.011204,0.051243,-0.034807,0.0066181,0.011204,0.0037908,0.029613,-0.0029586,-0.038386,-0.022665,0.0034483,0.047685,-0.014516,0.067616,0,-0.04878,-0.0069348,0.03444,0.037037,-0.030938,-0.035176,-0.087404,-0.0085397,0.019746,-0.024865,0.048077,-0.021478,0.014625,-0.065365
-0.01295,-0.0042493,0.012186,0.012021,0.0032873,0.01108,-0.018127,0.033186,-0.014837,0.0040595,0.0074212,0.0034364,-0.015024,-0.027823,-0.0033333,0.073579,0.0021368,-0.03352,-0.0023781,0.015038,-0.036045,-0.026042,0.0028169,0.031008,0.034578,-0.044346,0.014679,0.019367,-0.014414,-0.0072661
0.023324,-0.025605,0,0.019796,-0.0098296,-0.0054795,0.027692,-0.027837,-0.0054217,0.061995,-0.017495,-0.020548,-0.037236,0.025253,-0.021182,0.1433,-0.0053305,0.062139,-0.036949,0.030556,0.028846,0.085561,0.014045,0.015038,-0.01738,0.022042,0.025316,-0.037999,0.010055,0.05032
0.019943,0.0072993,-0.0042493,-0.0083195,0.019193,0.024793,0.041168,0.024229,0.038159,-0.010152,0.021556,0.017483,0.0055918,0.013136,-0.080866,-0.024523,0.020364,0.039456,0.009901,0.01168,0.044652,-0.014778,0.024931,0.023868,0.0054422,0.026107,-0.0194,0.046741,0.039819,-0.0026132
-0.0083799,-0.011594,0.0092461,0.022371,0.012987,-0.0013441,0.01941,0.047312,-0.016919,-0.0051282,0.0036697,-0.0034364,0.0027804,-0.011345,0.039653,0.011173,0.042017,0.018325,0.0061275,-0.016874,-0.011928,-0.01,0.016216,0.064309,0.0027064,-0.0022124,-0.014388,0.079874,-0.018277,0.009607
-0.046479,0.016129,0.0049331,-0.026258,-0.0032051,-0.037685,-0.035261,-0.043121,-0.0059347,-0.0051546,0.0018282,-0.02069,-0.045749,-0.078689,-0.0441,-0.019337,-0.029234,-0.057841,0.0085262,0.0072267,0.0050302,-0.010101,-0.015957,-0.0083082,0.0026991,0.017738,-0.021898,-0.009901,-0.062943,-0.0069204
-0.0014771,0.030303,0.027349,0.016292,0.016077,0.0055944,0.016813,0.10944,0.021493,0.015544,0.010036,0.019366,0.056174,0.0071174,-0.13092,0.030986,-0.017653,0.016371,0.059179,0.023318,0.008008,0.02551,-0.0081081,0.0030465,-0.021534,-0.030501,0.039179,0.017647,0,0.0034843
-0.047337,0.011204,-0.027986,-0.038143,-0.018987,-0.022253,-0.0071891,0.0058027,-0.025716,-0.043367,-0.01897,-0.010363,-0.034388,-0.0053004,0.034433,0.035519,-0.040169,0.0067114,0.0022805,-0.051709,-0.015889,0.0099502,-0.019074,-0.041762,-0.02751,-0.035955,-0.032316,-0.019075,0.0056764,-0.019097
-0.018634,0.047091,0.011938,-0.014368,-0.012258,0.015647,0.069515,0.036538,-0.0083983,0.0026667,0.026703,-0.012216,-0.038462,-0.0053286,0.058252,0.08971,-0.0055066,0.0066667,0.031854,0,-0.027245,0.073892,-0.013889,-0.011094,0.031117,0.024476,0,0.0017678,-0.0056444,-0.0097345
0.017405,0.0039683,-0.030534,0.0034985,-0.022861,0.02521,-0.0054164,-0.03154,-0.023593,-0.010638,-0.01704,0.0017668,-0.019753,-0.0089286,0.013106,-0.05569,0.056478,-0.0039735,0.018743,0.0064695,-0.012448,0.022936,-0.014085,0.0024038,0.046639,0.052332,0.022263,-0.037647,0.098392,0.017873
-0.0093313,0.002635,-0.030064,0.0063916,-0.016043,0,-0.014295,0.0076628,0.017968,-0.013441,-0.014599,0.0070547,0.01461,0.016216,-0.03881,-0.082051,-0.018868,0.022606,0.016234,0,0.02521,-0.017937,0.02,-0.058353,-0.014417,0.0075676,-0.016334,0.053178,-0.037898,0.14574
0.0094192,-0.04205,-0.030258,0.023672,0.033288,0.028689,0.010359,-0.058935,0.044431,0.021798,0.0074074,0.021016,0.04568,0.044326,0.026918,-0.011173,0.010684,0.046814,-0.1033,0.023875,0.044057,-0.027397,0.07563,0.071307,-0.078457,0.061159,0.051661,0.0058038,0.073411,-0.050575
0.0062208,-0.053498,-0.0091324,-0.026509,-0.03616,0.083665,0.0068353,-0.046465,-0.022727,-0.010667,0.0091912,-0.0085763,0.02754,0.059423,0,0.028249,0.054968,-0.012422,-0.011876,0.04843,-0.015702,-0.014085,-0.039062,-0.014263,-0.023088,0.0050556,0.052632,-0.028852,-0.054212,-0.0032284
